customer_key,customer_id,customer_number,first_name,last_name,gender,country,marital_status,birthdate,create_date
13780,24779,AW00024779,Morgan,Lee,Female,United States,Married,1976-11-03,2026-01-05
13781,24780,AW00024780,Courtney,Hall,Female,United States,Married,1977-01-17,2026-01-05
13782,24781,AW00024781,Carmen,Garcia,Female,Canada,Married,1983-10-19,2026-01-05
13783,24782,AW00024782,Nicole,Morris,Female,United States,Married,1977-08-06,2026-01-05
13784,24783,AW00024783,Barry,Raman,Male,United States,Married,1978-02-01,2026-01-05
13785,24784,AW00024784,Megan,Kelly,Female,United States,Single,1977-11-09,2026-01-05
13786,24785,AW00024785,Cody,Morris,Male,United States,Married,1981-02-24,2026-01-05
13787,24786,AW00024786,Haley,Adams,Female,Canada,Married,1981-01-20,2026-01-05
13788,24787,AW00024787,Andrea,Watson,Female,United States,Married,1976-06-23,2026-01-05
13789,24788,AW00024788,Ashley,Bennett,Female,United States,Married,1976-03-31,2026-01-05
13790,24789,AW00024789,Tamara,Hu,Female,United States,Married,1975-12-10,2026-01-05
13791,24790,AW00024790,Rebekah,Navarro,Female,United States,Married,1981-08-02,2026-01-05
13792,24791,AW00024791,Teresa,Ortega,Female,United States,Married,1975-11-22,2026-01-05
13793,24792,AW00024792,Clifford,Malhotra,Male,United States,Married,1976-04-15,2026-01-05
13794,24793,AW00024793,Cole,Morgan,Male,United States,Married,1976-01-04,2026-01-05
13795,24794,AW00024794,Cody,Sanchez,Male,United States,Married,1975-04-02,2026-01-05
13796,24795,AW00024795,Alexandra,Lewis,Female,United States,Married,1980-11-18,2026-01-05
13797,24796,AW00024796,Jessica,Simmons,Female,United States,Married,1975-05-19,2026-01-05
13798,24797,AW00024797,Dylan,Flores,Male,United States,Single,1975-05-05,2026-01-05
13799,24798,AW00024798,Lawrence,Moreno,Male,United States,Single,1974-11-24,2026-01-05
13800,24799,AW00024799,Byron,Sanz,Male,United States,Single,1975-05-05,2026-01-05
13801,24800,AW00024800,Eduardo,Young,Male,United States,Single,1976-12-12,2026-01-05
13802,24801,AW00024801,Chase,Bailey,Male,United States,Single,1977-01-07,2026-01-05
13803,24802,AW00024802,Timothy,Allen,Male,United States,Single,1976-08-30,2026-01-05
13804,24803,AW00024803,Anna,Diaz,Female,United States,Married,1979-09-20,2026-01-05
13805,24804,AW00024804,Tonya,Raji,Female,United States,Married,1979-09-16,2026-01-05
13806,24805,AW00024805,Donna,Luo,Female,Canada,Married,1978-11-14,2026-01-05
13807,24806,AW00024806,Faith,Russell,Female,United States,Married,1975-09-22,2026-01-05
13808,24807,AW00024807,Anne,Moreno,Female,United States,Married,1975-10-23,2026-01-05
13809,24808,AW00024808,Eric,Perez,Male,United States,Married,1975-10-23,2026-01-05
13810,24809,AW00024809,Alyssa,Moore,Female,United States,Married,1975-09-06,2026-01-05
13811,24810,AW00024810,Alyssa,Richardson,Female,United States,Married,1972-08-15,2026-01-05
13812,24811,AW00024811,Trinity,Ramirez,Female,United States,Single,1973-01-08,2026-01-05
13813,24812,AW00024812,Johnathan,Sai,Male,United States,Married,1972-02-15,2026-01-05
13814,24813,AW00024813,Armando,Schmidt,Male,United States,Married,1972-04-19,2026-01-05
13815,24814,AW00024814,Gabriel,Washington,Male,United States,Single,1971-10-30,2026-01-05
13816,24815,AW00024815,Victoria,Clark,Female,United States,Single,1971-12-12,2026-01-05
13817,24816,AW00024816,Lauren,Perry,Female,Canada,Married,1975-05-19,2026-01-05
13818,24817,AW00024817,Victoria,Richardson,Female,Canada,Married,1986-04-06,2026-01-05
13819,24818,AW00024818,Diane,Rubio,Female,United States,Married,1974-09-15,2026-01-05
13820,24819,AW00024819,Jack,Shan,Male,United States,Married,1980-08-12,2026-01-05
13821,24820,AW00024820,David,Clark,Male,United States,Married,1980-10-08,2026-01-05
13822,24821,AW00024821,Melissa,Alexander,Female,United States,Married,1975-03-19,2026-01-05
13823,24822,AW00024822,Paige,Cook,Female,United States,Married,1974-09-08,2026-01-05
13824,24823,AW00024823,Vincent,Zhao,Male,United States,Married,1986-02-10,2026-01-05
13825,24824,AW00024824,Alexandria,Wood,Female,Canada,Single,1971-03-08,2026-01-05
13826,24825,AW00024825,Zoe,Sanders,Female,Canada,Married,1976-04-15,2026-01-05
13827,24826,AW00024826,Richard,Powell,Male,United States,Married,1971-02-22,2026-01-05
13828,24827,AW00024827,Alexander,Martinez,Male,United States,Married,1970-12-08,2026-01-05
13829,24828,AW00024828,Brooke,Reed,Female,United States,Single,1970-08-31,2026-01-05
13830,24829,AW00024829,Ethan,Patterson,Male,United States,Married,1970-08-24,2026-01-05
13831,24830,AW00024830,Alexandra,Cox,Female,United States,Married,1971-03-08,2026-01-05
13832,24831,AW00024831,Jackson,Diaz,Male,United States,Single,1976-07-09,2026-01-05
13833,24832,AW00024832,Morgan,Martin,Female,Canada,Married,1971-01-30,2026-01-05
13834,24833,AW00024833,Deanna,Ruiz,Female,France,Single,1973-08-17,2026-01-05
13835,24834,AW00024834,Bethany,Jai,Female,Germany,Married,1979-03-03,2026-01-05
13836,24835,AW00024835,Angel,Morgan,Male,United Kingdom,Single,1979-10-24,2026-01-05
13837,24836,AW00024836,Taylor,Robinson,Female,France,Single,1930-12-13,2026-01-05
13838,24837,AW00024837,Wyatt,Lewis,Male,Germany,Single,1974-05-02,2026-01-05
13839,24838,AW00024838,Elijah,Young,Male,Germany,Single,1968-05-22,2026-01-05
13840,24839,AW00024839,Tamara,Goldberg,Female,Germany,Single,1961-12-15,2026-01-05
13841,24840,AW00024840,Marco,Sai,Male,United Kingdom,Married,1973-06-06,2026-01-05
13842,24841,AW00024841,Andres,Jai,Male,France,Married,1966-11-01,2026-01-05
13843,24842,AW00024842,Monique,Alonso,Female,France,Single,1966-05-18,2026-01-05
13844,24843,AW00024843,Bryant,Subram,Male,Germany,Married,1960-10-22,2026-01-05
13845,24844,AW00024844,Maria,Ward,Female,France,Single,1955-08-29,2026-01-05
13846,24845,AW00024845,Tyrone,Jimenez,Male,France,Married,1955-11-13,2026-01-05
13847,24846,AW00024846,Naomi,Navarro,Female,Germany,Single,1950-02-14,2026-01-05
13848,24847,AW00024847,Tonya,Nath,Female,United Kingdom,Married,1950-01-15,2026-01-05
13849,24848,AW00024848,Jeffery,Zhou,Male,Germany,Married,1950-11-23,2026-01-05
13850,24849,AW00024849,Brianna,Ward,Female,France,Married,1952-02-06,2026-01-05
13851,24850,AW00024850,Emmanuel,Perez,Male,Germany,Married,1951-12-30,2026-01-05
13852,24851,AW00024851,Leslie,Ortega,Female,United Kingdom,Married,1951-12-06,2026-01-05
13853,24852,AW00024852,Carla,Martinez,Female,United Kingdom,Married,1951-07-03,2026-01-05
13854,24853,AW00024853,Miguel,Long,Male,United Kingdom,Single,1959-10-02,2026-01-05
13855,24854,AW00024854,Emma,Jenkins,Female,Germany,Single,1959-09-12,2026-01-05
13856,24855,AW00024855,Kaylee,Wright,Female,Germany,Single,1970-10-19,2026-01-05
13857,24856,AW00024856,Candice,Huang,Female,Germany,Married,1959-08-11,2026-01-05
13858,24857,AW00024857,Anna,Henderson,Female,United Kingdom,Married,1965-04-16,2026-01-05
13859,24858,AW00024858,Calvin,Xie,Male,United Kingdom,Married,1959-11-02,2026-01-05
13860,24859,AW00024859,Cesar,Arun,Male,United Kingdom,Single,1960-03-25,2026-01-05
13861,24860,AW00024860,Douglas,Garcia,Male,United Kingdom,Single,1960-04-10,2026-01-05
13862,24861,AW00024861,Evelyn,Vance,Female,France,Married,1958-10-05,2026-01-05
13863,24862,AW00024862,Tamara,Zhou,Female,France,Married,1958-12-11,2026-01-05
13864,24863,AW00024863,Wesley,Sun,Male,France,Single,1958-08-11,2026-01-05
13865,24864,AW00024864,Jeffery,Sun,Male,Germany,Married,1957-08-07,2026-01-05
13866,24865,AW00024865,Ashley,Griffin,Female,United Kingdom,Single,1969-05-22,2026-01-05
13867,24866,AW00024866,Alejandro,Nath,Male,France,Married,1962-02-07,2026-01-05
13868,24867,AW00024867,Beth,Suarez,Female,Germany,Single,1956-11-13,2026-01-05
13869,24868,AW00024868,Darryl,Hu,Male,United Kingdom,Married,1957-03-21,2026-01-05
13870,24869,AW00024869,Misty,Shock,Male,United Kingdom,Married,1956-10-09,2026-01-05
13871,24870,AW00024870,Taylor,Morgan,Female,United Kingdom,Married,1956-09-10,2026-01-05
13872,24871,AW00024871,Kelsey,Luo,Female,France,Single,1961-05-20,2026-01-05
13873,24872,AW00024872,Alisha,Raje,Female,France,Single,1961-09-29,2026-01-05
13874,24873,AW00024873,Alisha,Li,Female,Germany,Single,1955-09-30,2026-01-05
13875,24874,AW00024874,Wendy,Moreno,Female,France,Married,1954-09-13,2026-01-05
13876,24875,AW00024875,Darryl,Zhang,Male,Germany,Single,1954-11-18,2026-01-05
13877,24876,AW00024876,Jarrod,Subram,Male,Germany,Single,1955-01-19,2026-01-05
13878,24877,AW00024877,Mandy,Zhao,Female,France,Married,1953-12-03,2026-01-05
13879,24878,AW00024878,Sandra,Wang,Female,France,Married,1953-10-11,2026-01-05
13880,24879,AW00024879,Desiree,Munoz,Female,Germany,Married,1953-10-09,2026-01-05
13881,24880,AW00024880,Summer,Chandra,Female,United Kingdom,Married,1953-09-05,2026-01-05
13882,24881,AW00024881,Tasha,Ashe,Female,United Kingdom,Married,1953-08-23,2026-01-05
13883,24882,AW00024882,Meredith,Srini,Female,France,Married,1953-04-26,2026-01-05
13884,24883,AW00024883,Stacey,Lin,Female,Germany,Single,1958-03-22,2026-01-05
13885,24884,AW00024884,Michele,Fernandez,Female,Australia,Married,1981-02-15,2026-01-05
13886,24885,AW00024885,Corey,Xie,Male,Australia,Single,1981-05-01,2026-01-05
13887,24886,AW00024886,Joy,Romero,Female,Australia,Single,1980-07-05,2026-01-05
13888,24887,AW00024887,Micah,Sun,Male,Australia,Single,1986-05-01,2026-01-05
13889,24888,AW00024888,Roy,Srini,Male,Australia,Single,1980-07-10,2026-01-05
13890,24889,AW00024889,Kelli,She,Female,Australia,Married,1981-06-18,2026-01-05
13891,24890,AW00024890,Brenda,Van,Female,Australia,Single,1981-07-09,2026-01-05
13892,24891,AW00024891,Bianca,Chen,Female,Australia,Single,1982-01-12,2026-01-05
13893,24892,AW00024892,Arthur,Alvarez,Male,Australia,Single,1980-10-21,2026-01-05
13894,24893,AW00024893,Alvin,Chande,Male,Australia,Single,1979-09-23,2026-01-05
13895,24894,AW00024894,Jaime,Jai,Male,Australia,Single,1985-04-21,2026-01-05
13896,24895,AW00024895,Dalton,Henderson,Male,Australia,Married,1980-05-09,2026-01-05
13897,24896,AW00024896,Kendra,Ramos,Female,Australia,Single,1980-10-04,2026-01-05
13898,24897,AW00024897,Glenn,Hu,Male,Australia,Married,1985-07-12,2026-01-05
13899,24898,AW00024898,Mallory,Gomez,Female,Australia,Single,1985-06-09,2026-01-05
13900,24899,AW00024899,Vincent,Zhu,Male,Australia,Single,1978-07-18,2026-01-05
13901,24900,AW00024900,Ebony,Perez,Female,Australia,Single,1979-08-01,2026-01-05
13902,24901,AW00024901,Clarence,She,Male,Australia,Single,1985-04-21,2026-01-05
13903,24902,AW00024902,Jill,Murphy,Female,Australia,Single,1984-08-02,2026-01-05
13904,24903,AW00024903,Tracy,Black,Female,Australia,Single,1978-10-07,2026-01-05
13905,24904,AW00024904,Jaclyn,Yuan,Female,Australia,Married,1984-10-09,2026-01-05
13906,24905,AW00024905,Kelsey,Nara,Female,Australia,Married,1979-04-21,2026-01-05
13907,24906,AW00024906,Donna,Raji,Female,Australia,Single,1977-12-19,2026-01-05
13908,24907,AW00024907,Megan,Price,Female,Australia,Married,1979-02-24,2026-01-05
13909,24908,AW00024908,Marc,Blanco,Male,Australia,Single,1983-05-19,2026-01-05
13910,24909,AW00024909,Grant,Yuan,Male,Australia,Married,1978-06-11,2026-01-05
13911,24910,AW00024910,Terrance,Madan,Male,Australia,Married,1978-02-10,2026-01-05
13912,24911,AW00024911,Martin,Madan,Male,Australia,Single,1982-02-14,2026-01-05
13913,24912,AW00024912,Krystal,Li,Female,Australia,Single,1978-05-27,2026-01-05
13914,24913,AW00024913,Kelsey,Lal,Female,Australia,Married,1977-02-10,2026-01-05
13915,24914,AW00024914,Heather,Zhou,Female,Australia,Married,1982-12-14,2026-01-05
13916,24915,AW00024915,Stanley,Patel,Male,Australia,Single,1982-03-19,2026-01-05
13917,24916,AW00024916,Kara,Pal,Female,Australia,Single,1976-05-15,2026-01-05
13918,24917,AW00024917,Arthur,Gomez,Male,Australia,Single,1976-01-18,2026-01-05
13919,24918,AW00024918,Warren,Cai,Male,Australia,Single,1981-02-16,2026-01-05
13920,24919,AW00024919,Carl,Shan,Male,Australia,Married,1976-02-22,2026-01-05
13921,24920,AW00024920,Amy,Cai,Female,Australia,Married,1981-10-22,2026-01-05
13922,24921,AW00024921,Curtis,He,Male,Australia,Single,1975-12-01,2026-01-05
13923,24922,AW00024922,Naomi,Jimenez,Female,Australia,Married,1975-10-06,2026-01-05
13924,24923,AW00024923,Ebony,Sara,Female,Australia,Married,1981-03-31,2026-01-05
13925,24924,AW00024924,Richard,Anderson,Male,Australia,Married,1977-01-14,2026-01-05
13926,24925,AW00024925,Erick,Perez,Male,United States,Single,1954-05-27,2026-01-05
13927,24926,AW00024926,Eric,Roberts,Male,United States,Single,1959-11-03,2026-01-05
13928,24927,AW00024927,Kaitlyn,Harris,Female,United States,Single,1954-01-08,2026-01-05
13929,24928,AW00024928,Timothy,Wright,Male,United States,Single,1953-10-07,2026-01-05
13930,24929,AW00024929,Lucas,Bailey,Male,United States,Single,1954-03-10,2026-01-05
13931,24930,AW00024930,Abigail,Lewis,Female,United States,Married,1953-06-09,2026-01-05
13932,24931,AW00024931,Brianna,Miller,Female,United States,Single,1943-01-30,2026-01-05
13933,24932,AW00024932,Richard,Jones,Male,United States,Married,1942-09-07,2026-01-05
13934,24933,AW00024933,Regina,Sanchez,Female,United States,Single,1948-05-21,2026-01-05
13935,24934,AW00024934,Lindsay,Tang,Female,United States,Single,1942-10-20,2026-01-05
13936,24935,AW00024935,James,Hayes,Male,United States,Single,1943-11-06,2026-01-05
13937,24936,AW00024936,Caleb,Scott,Male,United States,Married,1949-05-17,2026-01-05
13938,24937,AW00024937,Jordan,Evans,Female,United States,Single,1945-03-20,2026-01-05
13939,24938,AW00024938,Julia,Martinez,Female,United States,Married,1944-12-20,2026-01-05
13940,24939,AW00024939,Elizabeth,Barnes,Female,Canada,Single,1944-11-02,2026-01-05
13941,24940,AW00024940,Fernando,Martin,Male,United States,Married,1945-12-24,2026-01-05
13942,24941,AW00024941,Wyatt,Garcia,Male,United States,Married,1945-10-22,2026-01-05
13943,24942,AW00024942,Steven,James,Male,United States,Married,1946-01-21,2026-01-05
13944,24943,AW00024943,Darrell,Chander,Male,United States,Married,1946-01-06,2026-01-05
13945,24944,AW00024944,Whitney,Garcia,Female,United States,Married,1946-03-11,2026-01-05
13946,24945,AW00024945,Logan,Harris,Male,United States,Married,1951-12-07,2026-01-05
13947,24946,AW00024946,Sarah,Hughes,Female,United States,Single,1946-06-10,2026-01-05
13948,24947,AW00024947,Aaron,Phillips,Male,Canada,Single,1946-08-05,2026-01-05
13949,24948,AW00024948,Nathan,Carter,Male,United States,Married,1946-08-29,2026-01-05
13950,24949,AW00024949,Devin,Howard,Male,United States,Single,1947-05-10,2026-01-05
13951,24950,AW00024950,Stephanie,Alexander,Female,United States,Single,1947-03-28,2026-01-05
13952,24951,AW00024951,Jeremy,Ward,Male,United States,Married,1949-03-24,2026-01-05
13953,24952,AW00024952,Amanda,Long,Female,United States,Single,1949-03-10,2026-01-05
13954,24953,AW00024953,Aaron,Green,Male,United States,Married,1950-04-06,2026-01-05
13955,24954,AW00024954,Jonathan,Long,Male,United States,Married,1952-07-05,2026-01-05
13956,24955,AW00024955,Donald,Perez,Male,United States,Single,1951-05-05,2026-01-05
13957,24956,AW00024956,Ariana,Ward,Female,United States,Married,1951-02-02,2026-01-05
13958,24957,AW00024957,Anna,Howard,Female,United States,Married,1950-10-19,2026-01-05
13959,24958,AW00024958,Tamara,Xu,Female,United States,Single,1951-12-02,2026-01-05
13960,24959,AW00024959,Kristy,Blanco,Female,United States,Single,1952-04-15,2026-01-05
13961,24960,AW00024960,Brianna,Gray,Female,Canada,Single,1951-08-08,2026-01-05
13962,24961,AW00024961,Alexandra,Bennett,Female,United States,Married,1952-12-29,2026-01-05
13963,24962,AW00024962,Jonathan,Jai,Male,United States,Married,1953-04-24,2026-01-05
13964,24963,AW00024963,Erica,Zhao,Female,United States,Married,1952-10-15,2026-01-05
13965,24964,AW00024964,Samantha,Anderson,Female,United States,Married,1953-01-16,2026-01-05
13966,24965,AW00024965,Justin,Hayes,Male,United States,Married,1953-04-26,2026-01-05
13967,24966,AW00024966,Jade,Cooper,Female,United States,Single,1952-07-08,2026-01-05
13968,24967,AW00024967,Jasmine,Reed,Female,Canada,Single,1953-08-17,2026-01-05
13969,24968,AW00024968,Dalton,Moore,Male,United States,Married,1953-08-17,2026-01-05
13970,24969,AW00024969,Vanessa,Gonzales,Female,United States,Married,1959-09-23,2026-01-05
13971,24970,AW00024970,Blake,Wright,Male,United States,Married,1953-10-16,2026-01-05
13972,24971,AW00024971,Brittney,Lin,Female,United States,Married,1959-08-18,2026-01-05
13973,24972,AW00024972,Edward,Garcia,Male,United States,Single,1959-09-23,2026-01-05
13974,24973,AW00024973,Arianna,Rivera,Female,United States,Married,1953-08-12,2026-01-05
13975,24974,AW00024974,Eduardo,Carter,Male,United States,Married,1953-11-29,2026-01-05
13976,24975,AW00024975,Julia,James,Female,Canada,Single,1960-08-04,2026-01-05
13977,24976,AW00024976,Stephanie,Cooper,Female,Canada,Married,1955-01-14,2026-01-05
13978,24977,AW00024977,Sophia,Green,Female,Canada,Married,1955-01-09,2026-01-05
13979,24978,AW00024978,Kaylee,Stewart,Female,United States,Married,1960-09-11,2026-01-05
13980,24979,AW00024979,Jada,Adams,Female,United States,Married,1954-12-04,2026-01-05
13981,24980,AW00024980,Savannah,Phillips,Female,United States,Married,1954-12-29,2026-01-05
13982,24981,AW00024981,Jose,Davis,Male,United States,Married,1955-11-03,2026-01-05
13983,24982,AW00024982,Devin,King,Male,United States,Married,1961-10-13,2026-01-05
13984,24983,AW00024983,Morgan,Griffin,Female,United States,Single,1956-02-18,2026-01-05
13985,24984,AW00024984,William,Moore,Male,United States,Married,1955-08-30,2026-01-05
13986,24985,AW00024985,Jenna,Phillips,Female,United States,Married,1955-12-02,2026-01-05
13987,24986,AW00024986,Isabelle,Griffin,Female,Canada,Married,1957-06-10,2026-01-05
13988,24987,AW00024987,Kristopher,Chandra,Male,United States,Married,1956-10-15,2026-01-05
13989,24988,AW00024988,Kayla,Diaz,Female,United States,Married,1956-10-07,2026-01-05
13990,24989,AW00024989,Arianna,Peterson,Female,United States,Married,1958-02-03,2026-01-05
13991,24990,AW00024990,Timothy,Collins,Male,United States,Married,1958-05-19,2026-01-05
13992,24991,AW00024991,Luke,Bryant,Male,United States,Single,1957-11-04,2026-01-05
13993,24992,AW00024992,Faith,Bryant,Female,United States,Married,1963-03-09,2026-01-05
13994,24993,AW00024993,Marvin,Ortega,Male,United States,Married,1963-03-19,2026-01-05
13995,24994,AW00024994,Lauren,Sanders,Female,United States,Married,1969-12-17,2026-01-05
13996,24995,AW00024995,Melissa,Peterson,Female,Canada,Single,1959-05-19,2026-01-05
13997,24996,AW00024996,Dylan,Miller,Male,United States,Married,1958-09-04,2026-01-05
13998,24997,AW00024997,Melvin,Kumar,Male,United States,Single,1959-03-31,2026-01-05
13999,24998,AW00024998,Olivia,Martinez,Female,United States,Single,1973-10-12,2026-01-05
14000,24999,AW00024999,Shaun,Jai,Male,United States,Single,1973-10-23,2026-01-05
14001,25000,AW00025000,Allison,Turner,Female,United States,Single,1985-04-16,2026-01-05
14002,25001,AW00025001,Clayton,Xu,Male,Australia,Married,1955-02-22,2026-01-05
14003,25002,AW00025002,Logan,Edwards,Male,Canada,Married,1984-04-10,2026-01-05
14004,25003,AW00025003,Tristan,Russell,Male,United States,Single,1984-04-15,2026-01-05
14005,25004,AW00025004,Samuel,Thomas,Male,United States,Single,1983-08-14,2026-01-05
14006,25005,AW00025005,Brianna,Williams,Female,United States,Single,1984-02-13,2026-01-05
14007,25006,AW00025006,Bailey,Murphy,Female,United States,Single,1983-08-19,2026-01-05
14008,25007,AW00025007,Alyssa,Sanders,Female,United States,Single,1984-03-01,2026-01-05
14009,25008,AW00025008,Haley,Perry,Female,United States,Single,1983-11-17,2026-01-05
14010,25009,AW00025009,Natasha,Alonso,Female,Australia,Married,1950-09-03,2026-01-05
14011,25010,AW00025010,Misty,Kumar,Female,Australia,Single,1951-10-30,2026-01-05
14012,25011,AW00025011,Taylor,White,Female,Australia,Married,1953-02-03,2026-01-05
14013,25012,AW00025012,Craig,Martin,Male,Australia,Married,1954-03-19,2026-01-05
14014,25013,AW00025013,Mitchell,Stone,Male,Australia,Single,1954-01-16,2026-01-05
14015,25014,AW00025014,Juan,Reed,Male,United States,Single,1984-02-13,2026-01-05
14016,25015,AW00025015,Jacqueline,Rogers,Female,United States,Married,1984-02-04,2026-01-05
14017,25016,AW00025016,Elijah,Washington,Male,Canada,Single,1982-10-26,2026-01-05
14018,25017,AW00025017,Cristina,Xu,Female,Australia,Married,1953-11-21,2026-01-05
14019,25018,AW00025018,Lucas,Robinson,Male,United States,Single,1982-08-04,2026-01-05
14020,25019,AW00025019,Misty,Shen,Female,Australia,Married,1956-04-17,2026-01-05
14021,25020,AW00025020,Walter,Romero,Male,Australia,Single,1955-07-07,2026-01-05
14022,25021,AW00025021,Edwin,Sharma,Male,Australia,Married,1955-08-04,2026-01-05
14023,25022,AW00025022,Patricia,Perez,Female,Australia,Married,1962-09-09,2026-01-05
14024,25023,AW00025023,Carolyn,Sanz,Female,United States,Single,1985-09-07,2026-01-05
14025,25024,AW00025024,Brad,Pritchett,Male,United States,Single,1985-11-30,2026-01-05
14026,25025,AW00025025,Spencer,Bryant,Male,United States,Single,1985-06-17,2026-01-05
14027,25026,AW00025026,Mitchell,Andersen,Male,Australia,Married,1957-11-03,2026-01-05
14028,25027,AW00025027,Meredith,Mehta,Female,Australia,Married,1958-07-15,2026-01-05
14029,25028,AW00025028,Brenda,Gonzalez,Female,Australia,Married,1964-03-22,2026-01-05
14030,25029,AW00025029,Alberto,Hernandez,Male,Australia,Single,1958-10-12,2026-01-05
14031,25030,AW00025030,Jessie,Romero,Female,Australia,Single,1958-12-24,2026-01-05
14032,25031,AW00025031,Kristina,Malhotra,Female,Australia,Single,1960-05-26,2026-01-05
14033,25032,AW00025032,Meredith,Rana,Female,Australia,Single,1965-01-13,2026-01-05
14034,25033,AW00025033,Omar,Zhu,Male,Australia,Single,1960-05-11,2026-01-05
14035,25034,AW00025034,Anne,Martin,Female,Australia,Single,1966-10-21,2026-01-05
14036,25035,AW00025035,Mandy,Lin,Female,Australia,Single,1960-10-29,2026-01-05
14037,25036,AW00025036,Jenny,Ye,Female,Australia,Single,1960-10-13,2026-01-05
14038,25037,AW00025037,Terrence,Rai,Male,Australia,Married,1961-04-07,2026-01-05
14039,25038,AW00025038,Isabella,Hall,Female,United States,Single,1980-07-18,2026-01-05
14040,25039,AW00025039,Alexis,Clark,Female,United States,Single,1980-08-11,2026-01-05
14041,25040,AW00025040,Julian,Perry,Male,United States,Single,1980-08-20,2026-01-05
14042,25041,AW00025041,Hunter,Phillips,Male,United States,Single,1981-01-21,2026-01-05
14043,25042,AW00025042,Arif,Rizaldy,Female,United States,Single,1981-02-24,2026-01-05
14044,25043,AW00025043,Damien,Rai,Male,United States,Single,1980-08-19,2026-01-05
14045,25044,AW00025044,Emma,Bailey,Female,United States,Single,1981-02-06,2026-01-05
14046,25045,AW00025045,Paige,Russell,Female,United States,Married,1979-08-31,2026-01-05
14047,25046,AW00025046,Caleb,Long,Male,Canada,Married,1979-03-10,2026-01-05
14048,25047,AW00025047,Trevor,Long,Male,United States,Married,1979-05-10,2026-01-05
14049,25048,AW00025048,Yolanda,Sharma,Female,Canada,Single,1978-08-10,2026-01-05
14050,25049,AW00025049,Candice,Ye,Female,United States,Married,1978-12-18,2026-01-05
14051,25050,AW00025050,Darryl,Chen,Male,United States,Single,1978-11-03,2026-01-05
14052,25051,AW00025051,Suzanne,Cai,Female,Australia,Single,1961-09-24,2026-01-05
14053,25052,AW00025052,Sandra,Lin,Female,Australia,Single,1978-01-16,2026-01-05
14054,25053,AW00025053,Colin,Andersen,Male,Australia,Married,1968-08-19,2026-01-05
14055,25054,AW00025054,Sheila,Alonso,Female,Australia,Single,1963-08-30,2026-01-05
14056,25055,AW00025055,Erik,Navarro,Male,Australia,Married,1963-08-06,2026-01-05
14057,25056,AW00025056,Wayne,Black,Male,Australia,Married,1963-08-19,2026-01-05
14058,25057,AW00025057,Jerome,Gomez,Male,Australia,Single,1970-11-09,2026-01-05
14059,25058,AW00025058,Corey,Raji,Male,Australia,Married,1964-07-05,2026-01-05
14060,25059,AW00025059,Sean,Ward,Male,United States,Single,1978-10-23,2026-01-05
14061,25060,AW00025060,Noah,Martinez,Male,United States,Single,1978-07-17,2026-01-05
14062,25061,AW00025061,Julia,Hughes,Female,Canada,Single,1980-01-20,2026-01-05
14063,25062,AW00025062,Kaitlyn,Young,Female,Canada,Single,1980-06-18,2026-01-05
14064,25063,AW00025063,Dylan,Williams,Male,United States,Married,1985-04-15,2026-01-05
14065,25064,AW00025064,James,Harris,Male,United States,Single,1971-08-18,2026-01-05
14066,25065,AW00025065,Thomas,Henderson,Male,United States,Married,1963-05-22,2026-01-05
14067,25066,AW00025066,Charles,Robinson,Male,Canada,Single,1962-11-17,2026-01-05
14068,25067,AW00025067,Melanie,Butler,Female,United States,Single,1970-05-12,2026-01-05
14069,25068,AW00025068,Robert,Shan,Male,United States,Single,1969-12-19,2026-01-05
14070,25069,AW00025069,Lori,Ortega,Female,United States,Married,1970-05-02,2026-01-05
14071,25070,AW00025070,Melody,Alvarez,Female,Canada,Married,1975-03-23,2026-01-05
14072,25071,AW00025071,Natalie,Brooks,Female,United States,Married,1969-08-17,2026-01-05
14073,25072,AW00025072,Alyssa,Murphy,Female,United States,Single,1970-03-27,2026-01-05
14074,25073,AW00025073,Shelby,Stewart,Female,United States,Married,1969-08-23,2026-01-05
14075,25074,AW00025074,Samantha,Jackson,Female,United States,Married,1969-05-22,2026-01-05
14076,25075,AW00025075,Samantha,Thompson,Female,United States,Married,1968-11-23,2026-01-05
14077,25076,AW00025076,Nicole,Jenkins,Female,United States,Married,1974-08-11,2026-01-05
14078,25077,AW00025077,Wyatt,Clark,Male,United States,Married,1980-02-02,2026-01-05
14079,25078,AW00025078,James,Jenkins,Male,United States,Married,1984-03-20,2026-01-05
14080,25079,AW00025079,Riley,Perry,Female,United States,Single,1967-12-18,2026-01-05
14081,25080,AW00025080,Marissa,Long,Female,United States,Single,1973-01-11,2026-01-05
14082,25081,AW00025081,Melanie,Morris,Female,United States,Single,1967-03-08,2026-01-05
14083,25082,AW00025082,William,Martinez,Male,United States,Married,1966-08-02,2026-01-05
14084,25083,AW00025083,Omar,Gao,Male,United States,Married,1966-12-15,2026-01-05
14085,25084,AW00025084,Dalton,James,Male,United States,Married,1967-04-09,2026-01-05
14086,25085,AW00025085,Lucas,Rogers,Male,United States,Married,1967-02-22,2026-01-05
14087,25086,AW00025086,Jasmine,Cox,Female,United States,Married,1967-02-23,2026-01-05
14088,25087,AW00025087,Wyatt,Young,Male,United States,Married,1966-11-12,2026-01-05
14089,25088,AW00025088,Victoria,Reed,Female,United States,Married,1972-02-07,2026-01-05
14090,25089,AW00025089,Christy,Xie,Female,United States,Single,1966-03-08,2026-01-05
